Timestamp,EURUSD,GBPUSD,JPYUSD
2013-04-16 09:00:00,0.7666536335548962,0.6545102299948948,97.691
2013-04-16 10:00:00,0.7649938800489596,0.6536161312461192,97.893
2013-04-16 11:00:00,0.7631374105221386,0.6533641721222575,97.828
2013-04-16 12:00:00,0.7625031453254745,0.653406863385693,97.796
2013-04-16 13:00:00,0.7612609526419561,0.6531635978863626,98.045
2013-04-16 14:00:00,0.7618409123806766,0.6536759466861898,98.105
2013-04-16 15:00:00,0.7616088224765996,0.6540094046552389,97.74
2013-04-16 16:00:00,0.76103500761035,0.652967410396547,97.86
2013-04-16 17:00:00,0.759088183274251,0.6514488221805295,97.563
2013-04-16 18:00:00,0.7580983860085362,0.65034305596202,97.627
2013-04-16 19:00:00,0.7580868919195518,0.6506223202493184,97.426
2013-04-16 20:00:00,0.7586390016310739,0.6504361174167279,97.592
2013-04-16 21:00:00,0.758903839294523,0.65092724586173,97.515
2013-04-16 22:00:00,0.758782912208817,0.6507916880885598,97.778
2013-04-16 23:00:00,0.7588174588720938,0.6508298080052066,97.642
2013-04-17 00:00:00,0.7588404917286385,0.6511518876893224,97.619
2013-04-17 01:00:00,0.7587253414264036,0.6511052511638507,97.961
2013-04-17 02:00:00,0.7587253414264036,0.65080862972243,98.233
2013-04-17 03:00:00,0.7588980799878576,0.6512282164161609,98.255
2013-04-17 04:00:00,0.7591054701140176,0.6511688480823077,98.142
2013-04-17 05:00:00,0.7586447570060842,0.6512239754618806,98.358
2013-04-17 06:00:00,0.7589671974377268,0.6514955079384728,98.294
2013-04-17 07:00:00,0.7589326371391276,0.6518012527620077,98.364
2013-04-17 08:00:00,0.7599419404357507,0.652818216239506,98.114
2013-04-17 09:00:00,0.7582018484961066,0.6535776842435491,98.217
2013-04-17 10:00:00,0.7598610973913968,0.6552779361366123,98.082
2013-04-17 11:00:00,0.7613189088777398,0.6555270765458967,97.917
2013-04-17 12:00:00,0.7620441071129197,0.6563273235628072,97.798
2013-04-17 13:00:00,0.7613247049866769,0.6556431203367383,98.056
2013-04-17 14:00:00,0.7627532340737124,0.6565901957951964,97.935
2013-04-17 15:00:00,0.7667535654040791,0.6564651974975547,97.577
2013-04-17 16:00:00,0.7663833602844815,0.6555958382776186,97.747
2013-04-17 17:00:00,0.7678309543370931,0.655987195129951,97.406
2013-04-17 18:00:00,0.7670535173239037,0.6558925385664812,97.63
2013-04-17 19:00:00,0.7684623069238454,0.656318708364782,97.842
2013-04-17 20:00:00,0.7675362852778865,0.6561938134047272,98.151
2013-04-17 21:00:00,0.7674302597751429,0.6561378414377292,98.104
2013-04-17 22:00:00,0.7671358981243528,0.6561163163005538,98.263
2013-04-17 23:00:00,0.7673478157444424,0.6562196498411949,98.122
2013-04-18 00:00:00,0.7672536156826639,0.6559699828135864,98.065
2013-04-18 01:00:00,0.7675716336227079,0.6563704029457903,97.82
2013-04-18 02:00:00,0.7672536156826639,0.6561765902439665,97.986
2013-04-18 03:00:00,0.766630123964091,0.6557721060776959,98.111
2013-04-18 04:00:00,0.7659900421294522,0.6555313737315468,98.268
2013-04-18 05:00:00,0.766377486894945,0.6558366179817284,98.134
2013-04-18 06:00:00,0.766301141022399,0.6556259260716205,98.012
2013-04-18 07:00:00,0.7662130685300969,0.6554454407215143,97.962
2013-04-18 08:00:00,0.766095670027273,0.6556732124709045,97.994
2013-04-18 09:00:00,0.766447973511558,0.6566031293705146,98.173
2013-04-18 10:00:00,0.7652807432406579,0.6559613769941226,98.427
2013-04-18 11:00:00,0.7658199251028113,0.6554927010887733,98.364
2013-04-18 12:00:00,0.7667712031406948,0.6552178271666416,98.374
2013-04-18 13:00:00,0.7655385180705367,0.6537443205962148,98.318
2013-04-18 14:00:00,0.7660487206986365,0.6545873481357353,98.122
2013-04-18 15:00:00,0.764514304062629,0.6540607360799524,98.219
